index,;longitude;latitude;f1;f2;f3;f4;f5;f6;t1
12142;14,39;51,86;47;2403;1144;455;2,5954;517;229400
12143;14,33;51,98;44;2261;763;294;6,7449;328;415600
12144;14,28;51,87;9;2384;1697;402;6,0891;395;270100
12145;14,19;51,92;52;25;13;5;0,536;5;162500
12146;14,17;51,92;4;5687;2677;938;6,5069;970;243400
12147;14,31;51,85;26;1483;738;235;6;251;271400
12148;14,19;52;13;651;301;104;3,6528;102;200000
12149;14,21;51,97;39;199;101;38;6,2299;36;105400
12150;14,66;51,94;13;5027;1912;770;4,9286;871;309500
12151;14,6;52;41;1562;927;277;1,3047;322;44100
12152;14,55;51,91;16;947;477;137;3,851;163;315000
12153;14,59;51,99;21;3691;1758;603;3,5607;640;151900
12154;14,61;51,94;44;2067;1046;441;3,5357;385;156900
12155;14,59;51,98;31;571;841;158;2,6154;153;89200
12156;14,58;52;26;2470;1174;573;2,9861;626;160900
12157;14,63;51,94;20;2206;926;432;4,6042;458;256400
12158;14,61;51,93;10;2846;1221;355;7,7234;362;304100
12159;14,51;51,96;19;2919;1866;811;3,1733;857;206300
12160;14,5;51,92;35;1102;688;303;2,3946;308;141700
12161;14,63;51,92;26;695;319;124;3,2788;126;101600
12162;14,5;51,91;12;1859;622;316;5,0258;393;161800
12163;14,51;51,94;30;2948;1635;750;2,67;827;214900
12164;14,57;51,99;41;656;730;170;1,8047;162;101800
12165;14,57;52;18;2447;1573;472;2,6429;466;125400
12166;14,44;51,96;2;4198;1943;673;3,9052;805;122100
12167;14,51;52,12;21;1835;1038;384;4,4559;427;198500
12168;14,54;52,1;35;1983;1577;414;4,0833;385;266700
12169;14,55;52,11;18;4115;2032;745;4,0159;847;169100
12170;14,4;51,81;33;563;265;169;2,75;194;231300
12171;14,64;51,9;17;2250;1218;468;4,1812;430;93700
12172;14,37;52,15;17;1528;606;251;6,6004;264;341500
12173;14,42;51,85;31;2567;1255;582;2,5909;624;159100
12174;14,41;51,84;38;645;265;103;5,4688;124;305000
12175;14,41;51,83;47;1745;1079;368;2,4022;371;123400
12176;14,42;51,84;41;2072;742;414;3,9934;491;500001
12177;14,4;51,84;12;8796;11139;1680;2,2612;1721;137500
12178;14,41;51,82;28;2370;832;347;7,1148;352;500001
12179;14,49;51,82;18;5862;3161;1280;3,1106;;170600
12180;14,56;52,02;8;2668;1713;444;4,0156;447;117600
12181;14,53;52,01;32;2552;2161;548;2,9459;576;144400
12182;14,51;52,01;34;1113;928;290;3,1654;;155000
12183;14,55;52,05;17;3112;1392;680;3,0222;872;172500
12184;14,55;52,04;28;2399;1613;429;3,6339;436;220100
12185;14,55;52,01;33;2131;2045;426;4;435;145700
12186;14,52;52,01;26;3819;3010;932;1,9206;955;81300
12187;14,54;52,04;16;4070;1543;577;6,5214;624;311500
12188;14,52;52,21;10;1325;427;162;12,0933;189;500001
12189;14,53;52,21;15;4065;1986;680;3,072;841;114300
12190;14,5;52,19;37;136;72;22;2,2279;20;225000
12191;14,5;52,2;9;1682;1015;271;6,6603;291;230900
12192;14,42;52,05;35;2014;1714;612;0,7075;677;78800
12193;14,65;51,9;29;1087;430;174;4,3625;174;158800
12194;14,63;51,89;34;1218;797;248;2,4348;285;104800
12195;14,31;51,98;52;391;520;138;1,6471;128;95000
12196;14,31;51,97;25;2443;868;342;3,5417;444;114800
12197;14,56;52,05;16;1795;1642;340;2,5363;362;86300
12198;14,28;52,14;28;1148;521;212;2,9208;233;98500
12199;14,59;51,9;19;1554;1427;370;3,125;393;207100
12200;14,6;51,81;4;6423;2607;983;7,6348;1042;337000
12201;14,59;51,83;26;1584;846;295;3,375;295;156300
12202;14,55;51,98;34;2807;2217;744;2,4286;768;204800
12203;14,46;52,13;31;3518;1386;572;3,6212;608;151400
12204;14,46;52,16;31;1525;2510;652;1,6355;730;162500
12205;14,46;52,15;38;1476;1114;309;4,1917;308;181800
12206;14,58;52,14;7;5059;3253;801;4,9196;780;140500
12207;14,54;52,17;4;5846;2282;801;5,5956;894;247800
12208;14,51;52,18;17;2652;1199;350;5,565;342;267100
12209;14,65;51,93;46;54;20;6;0,536;9;375000
12210;14,63;52,01;43;1357;1657;331;2,0819;349;111800
12211;14,73;52,02;36;4760;1511;572;9,0064;610;500001
12212;14,43;52,08;20;5032;2695;801;6,6227;808;264800
12213;14,46;52,12;38;1447;1042;284;4,1375;293;211500
12214;14,45;52,08;14;1780;764;226;9,0243;224;427700
12215;14,41;52,13;32;2297;871;342;8,1039;347;382200
12216;14,43;52,1;29;2228;1140;352;3,7969;396;169400
12217;14,42;52,12;52;2074;909;394;4,8382;366;294900
12218;14,42;52,11;35;568;622;145;1,8167;150;79500
12219;14,65;52,02;9;3289;1866;631;3,1599;621;95000
12220;14,64;52,02;33;2907;3212;793;2,2348;797;146600
12221;14,45;52,06;36;1583;1097;350;4,0737;411;238200
12222;14,45;52,07;19;2174;1645;484;5,0362;484;255100
12223;14,55;52,07;36;2191;1563;524;2,5164;531;114200
12224;14,56;52,04;52;996;341;160;2,7361;264;450000
12225;14,57;52,05;18;3903;1388;428;4,2386;715;157200
12226;14,58;52,04;26;3242;2100;741;3,1107;780;247900
12227;14,69;52,03;26;2146;852;296;6,6137;298;342700
12228;14,6;52,19;35;5161;3276;1742;1,6307;1744;253600
12229;14,76;52,06;25;3577;1753;593;5,7295;581;178300
12230;14,71;52,08;43;3863;1398;511;8,5938;537;500001
12231;14,67;52,07;30;1446;650;344;3,744;385;450000
12232;14,69;52,06;19;6300;3671;943;5,9716;937;262100
12233;14,59;52,06;8;2378;1410;623;2,9097;638;152500
12234;14,43;52,05;28;3085;1162;558;3,25;621;301000
12235;14,59;52,07;35;2485;1226;406;5,7083;418;329500
12236;14,44;52,05;39;1748;831;302;2,5938;329;135600
12237;14,44;52,04;41;2666;940;507;1,9653;751;236100
12238;14,45;52,03;39;1561;1780;391;2,4632;445;144200
12239;14,48;52,12;28;1259;668;280;4,2813;302;384400
12240;14,52;52,06;20;4228;2334;1007;4,3081;1006;227300
12241;14,4;52,17;52;1758;686;422;3,1691;460;259400
12242;14,43;52,04;20;2458;1227;481;2,7857;491;110900
12243;14,44;52,06;35;2537;1161;421;5,3028;418;229200
12244;14,43;52,03;38;1407;1783;402;1,8086;447;97100
12245;14,45;52,05;14;983;399;161;2,2917;163;145100
12246;14,55;52,13;10;3897;1992;693;4,1591;893;192300
12247;14,4;52,18;52;2159;824;388;3,8897;424;218400
12248;14,52;52,05;28;2685;1304;420;4,3676;425;111100
12249;14,45;52,04;36;1017;407;159;4,8;165;306800
12250;14,42;52,09;51;924;488;228;2,1964;232;234400
12251;14,47;52,07;13;5192;1865;662;15,0001;658;500001
12252;14,65;52;52;2302;1515;861;1,3668;938;55000
12253;14,49;52,13;23;1654;787;299;4,2723;299;193100
12254;14,12;51,9;16;6259;3785;1114;6,3298;1098;247100
12255;14,71;52,06;36;2656;2370;571;3,8056;572;177200
12256;14,14;51,96;4;37937;16122;5189;7,4947;5471;366300
12257;14,12;51,93;23;964;485;198;1,7188;246;96100
12258;14,16;52,03;8;452;140;43;12,5915;51;432400
12259;14,28;52,11;52;957;403;172;3,2344;188;245500
12260;14,27;52,11;16;6510;2304;778;7,9943;817;452100
12261;14,31;52,13;8;3484;2169;619;3,9766;647;135800
12262;14,36;52,13;9;3707;1601;555;4,0714;602;300600
12263;14,09;51,84;35;1359;655;341;2,5568;359;312500
12264;14,22;51,99;52;1358;574;267;5,6454;272;500001
12265;14,18;51,9;30;2460;1277;395;5,4372;403;223200
12266;14,15;51,91;52;1547;706;268;4,7721;293;217100
12267;14,14;51,91;5;2680;1885;498;2,6369;502;110000
12268;14,19;51,88;20;1317;453;158;2,8393;203;120700
12269;14,11;51,91;30;2392;1987;609;2,8424;655;226400
12270;14,28;52,04;25;207;87;43;3,6023;41;131300
12271;14,36;52;5;3621;1546;567;5,753;632;322800
12272;14,21;51,95;35;1777;1158;353;3,4107;369;117000
12273;14,37;52;16;1945;512;300;7,4542;320;500001
12274;14,27;52,02;37;1676;707;274;2,0595;316;60700
12275;14,28;52;27;1987;961;343;3,9667;374;265800
12276;14,29;52;24;1006;610;246;2,25;277;187500
12277;14,35;52,03;20;4304;2059;835;5,1674;851;333000
12278;14,35;51,98;39;395;620;162;2,725;159;86500
12279;14,15;51,87;19;3461;2790;607;4,7569;634;190800
12280;14,23;51,84;32;1013;436;173;5,1118;169;226900
12281;14,24;51,83;46;2230;1985;456;2,2328;488;142100
12282;14,61;51,8;35;1605;743;382;2,5368;392;240000
12283;14,72;51,99;20;1815;1665;357;2,2448;375;58900
12284;14,25;51,91;18;3695;1779;572;5,9449;602;276500
12285;14,19;51,96;52;1538;819;319;4,0846;305;333600
12286;14,13;51,95;34;3413;2223;651;3,8239;693;208200
12287;14,14;51,94;27;2511;1427;576;3,1645;615;156000
12288;14,11;52;40;1051;574;201;2,0865;235;111500
12289;14,12;51,94;40;1089;520;218;2,2727;226;67200
12290;14,1;51,98;31;2697;2220;665;2,5329;690;135200
12291;14,18;51,99;6;1047;740;248;3,425;271;193800
12292;14,19;51,99;38;512;676;124;1,7386;133;52000
12293;14,1;52,01;9;2598;796;297;3,5192;548;98000
12294;14,1;52,1;52;2329;1144;417;3,5114;445;151200
12295;14,12;51,81;17;1635;960;279;5,2671;272;157100
12296;14,13;51,87;13;3603;1644;515;4,0433;573;132300
12297;14,16;51,84;24;4631;2360;1083;3,0977;1164;264000
12298;14,19;51,84;30;940;1071;204;1,2679;211;92000
12299;14,19;52,08;21;1937;1002;373;2,6087;389;96200
12300;14,18;52,09;36;1921;969;327;4,9191;329;188700
12301;14,5;52,1;36;1447;799;275;4,7639;276;265600
12302;14,3;51,83;21;1284;537;233;1,95;306;61000
12303;14,28;52,01;26;3521;1336;451;10,2849;455;500001
12304;14,22;51,97;24;3859;1972;624;5,7871;661;227400
12305;14,21;51,84;13;6152;3397;1845;3,4058;1978;275000
12306;14,1;51,86;35;1737;826;294;3,2411;285;159200
12307;14,11;51,88;19;1746;251;104;4,8182;306;146900
12308;14,16;52,16;49;2308;1299;451;1,8407;452;96700
12309;14,31;51,84;34;1138;541;180;4,5147;205;271400
12310;14,1;52,06;28;1773;804;269;4,8571;278;201100
12311;14,11;52,21;16;3331;1955;763;1,6148;839;86600
12312;14,11;52,22;29;4964;2773;1036;3,0827;1056;148100
12313;14,15;52,22;12;3449;1502;540;3,7043;598;150800
12314;14,14;52,24;35;1969;950;340;4,875;339;230400
12315;14,24;52,01;21;3856;1422;535;8,4196;547;450700
12316;14,32;51,86;28;4001;1799;1220;2,5784;1352;272900
12317;14,38;52,12;23;3967;1518;698;2,29;766;111800
12318;14,14;51,87;40;1271;725;234;5,0452;276;231900
12319;14,11;52,14;21;3521;1396;467;8,2673;447;358700
12320;14,11;52,15;34;2142;1056;382;2,1101;420;86900
12321;14,12;52,15;38;1549;636;278;3,2188;288;150500
12322;14,14;52,14;29;5154;3741;1273;2,5762;;173400
12323;14,25;51,99;52;1466;600;253;5,7524;254;393600
12324;14,1;52,08;13;2937;1246;579;2,6487;698;196000
12325;14,62;52,06;22;2956;1342;558;4,1151;642;203200
12326;14,23;51,86;12;2721;1294;523;2,5575;549;100200
12327;14,38;51,88;43;1309;1182;340;1,6625;344;88700
12328;14,34;51,85;36;1999;887;379;3,8162;390;221900
12329;14,19;52,2;16;3841;1799;611;4,3814;620;245300
12330;14,19;52,17;25;2581;1642;509;1,6435;528;52600
12331;14,11;51,83;21;2953;1397;410;6,541;419;291500
12332;14,16;51,91;31;2349;2028;521;3,494;539;154500
12333;14,31;51,9;29;1677;873;400;3,12;413;194300
12334;14,34;51,9;8;4253;1883;662;5,431;709;246700
12335;14,35;51,9;15;4221;1737;743;2,3125;816;128600
12336;14,53;51,88;39;1688;635;272;4,5938;256;367400
12337;14,22;52,01;22;1119;565;199;3,3594;220;186900
12338;14,39;52,13;14;7410;3597;1274;4,2192;1344;176100
12339;14,25;51,96;52;1670;793;299;2,9732;350;282100
12340;14,5;52,21;52;1868;947;328;4,2415;316;140100
12341;14,15;52,18;47;3652;1438;887;3,6964;967;500001
12342;14,53;51,97;37;788;883;221;2,6818;215;164600
12343;14,26;52;21;2010;947;306;2,4107;360;70100
12344;14,31;51,91;30;1260;638;229;4,1302;222;258300
12345;14,33;51,88;29;1133;918;239;2,8648;221;72100
12346;14,21;52,03;35;2532;1338;422;4,7727;407;219000
12347;14,21;52,02;18;3605;1682;480;5,8407;534;202900
12348;14,22;52,02;27;3230;1193;448;6,5308;449;287800
12349;14,23;52,01;15;1117;551;229;2,6319;242;97700
12350;14,25;52;28;801;936;406;2,1875;399;181300
12351;14,18;52,03;36;1878;846;325;7,1937;323;254400
12352;14,47;51,99;45;3032;1341;597;2,8417;631;137900
12353;14,09;52,12;42;2274;1255;397;5,1205;429;226300
12354;14,11;52,03;29;2387;1978;548;3,1957;570;159200
12355;14,12;52,03;33;2029;936;343;2,67;378;77500
12356;14,13;52,01;45;1393;521;249;1,1915;294;71900
12357;14,12;52,02;35;2611;1293;463;2,75;475;197500
12358;14,16;51,93;52;1394;1700;400;2,75;395;168800
12359;14,16;51,95;52;1942;1375;477;2,7348;476;209100
12360;14,17;51,96;12;5949;2936;781;6,3721;799;241500
12361;14,19;51,97;50;309;121;45;6,213;47;285000
12362;14,13;51,83;31;1852;917;359;1,725;452;54300
12363;14,22;52,06;18;2143;828;283;4,2383;299;239000
12364;14,11;52,11;10;2421;962;497;2,5035;580;112500
12365;14,13;52,1;35;4055;1758;639;6,1898;652;282400
12366;14,1;52,11;34;1540;1013;274;2,5664;316;67500
12367;14,12;52,1;34;2995;2626;947;2,2402;942;450000
12368;14,39;51,92;24;7521;3970;1318;4,4004;1364;255800
12369;14,33;52,13;14;811;352;121;3,5938;161;140300
12370;14,13;51,98;36;1347;748;278;5,1423;278;183100
12371;14,09;51,98;52;1245;468;193;6,9322;174;334500
12372;14,11;51,93;4;30401;13251;4339;4,5841;4957;212300
12373;14,13;51,93;17;5320;2866;928;4,1997;984;133400
12374;14,17;51,95;3;5813;2363;1041;4,3897;1264;341300
12375;14,22;51,84;48;3436;1540;648;4,275;673;256800
12376;14,22;51,83;35;1864;1189;349;4,2361;357;177500
12377;14,21;51,83;15;3757;1693;654;3,6806;666;112800
12378;14,19;51,83;11;1281;861;313;1,0962;291;72300
12379;14,2;51,84;27;1732;1115;308;5,5312;303;239200
12380;14,2;51,83;43;102;44;13;0,4999;19;162500
12381;14,49;51,83;32;1382;705;251;6,0957;239;405400
12382;14,23;51,83;32;1754;917;330;4,6761;324;298300
12383;14,26;51,88;35;1963;919;297;4,7583;310;258600
12384;14,46;51,83;15;6838;3166;926;5,2177;941;162700
12385;14,62;51,94;42;4261;2013;801;3,5288;840;221000
12386;14,6;51,93;30;3033;1440;507;6,2182;540;380800
12387;14,59;51,93;24;2139;971;418;4,3859;481;271300
12388;14,46;51,9;18;1082;793;213;2,4032;202;60000
12389;14,27;51,81;21;1684;1052;312;2,0809;341;95800
12390;14,11;51,82;38;1626;1019;372;2,3687;375;146800
12391;14,55;52,06;43;4994;1830;969;5,5321;1057;500001
12392;14,39;51,85;27;789;295;108;3,7667;208;95000
12393;14,49;51,87;39;308;59;21;11,7794;38;500001
12394;14,48;51,89;26;854;396;231;2,8393;246;375000
12395;14,23;51,87;45;417;187;88;5,1377;89;360700
12396;14,13;51,89;2;6305;2489;1152;3,1319;1265;111500
12397;14,42;51,83;44;1545;561;326;3,875;334;412500
12398;14,34;52,21;49;2715;1006;429;4,2308;435;145800
12399;14,13;51,85;14;2655;1277;422;4,6989;441;213800
12400;14,28;51,85;36;866;502;149;2,4798;160;101500
12401;14,34;51,86;31;1902;1485;494;2,4207;554;165600
12402;14,38;51,89;31;1540;1079;444;1,8571;452;98700
12403;14,39;51,89;16;3120;2383;681;3,5551;685;198600
12404;14,59;52,05;19;3635;3127;1098;1,324;1078;122600
12405;14,23;52,16;52;2545;1004;372;3,6373;401;420000
12406;14,12;51,85;22;5416;2260;1184;3,8038;1271;174500
12407;14,12;51,86;52;2742;1153;414;8,1124;422;500001
12408;14,29;52,11;32;2826;1767;628;3,1047;627;141400
12409;14,28;52,08;42;1555;1152;348;3,375;337;169600
12410;14,26;51,84;48;1489;1115;356;2,6364;326;199300
12411;14,25;51,84;18;3744;1654;912;3,2158;1027;215000
12412;14,23;52,06;21;1922;1130;372;4,0815;373;117900
12413;14,3;51,89;30;1674;756;292;3,9286;297;133100
12414;14,14;51,82;52;830;701;189;2,7625;200;232100
12415;14,39;51,79;7;8206;4399;1423;3,6301;1523;170900
12416;14,1;52,03;15;3254;1772;618;5,0417;598;240800
12417;14,18;51,88;35;1026;753;185;4,5909;195;179200
12418;14,23;51,98;47;1494;689;304;3,125;327;172700
12419;14,14;52,07;14;3677;2191;785;2,6218;863;69100
12420;14,33;52,12;6;5496;2502;1189;2,4827;1374;177500
12421;14,26;51,87;41;2396;1781;543;1,8819;602;58000
12422;14,25;52,13;26;2145;1285;377;4,9464;369;223800
12423;14,19;52,21;16;2437;986;422;5,7117;438;247200
12424;14,29;52,14;16;5684;4203;1318;3,1964;1386;185800
12425;14,44;52,18;19;3689;1544;566;3,125;644;76100
12426;14,21;52,22;52;1226;693;272;1,9963;269;76900
12427;14,64;52,06;33;644;334;121;3,9659;129;111800
12428;14,66;52,07;47;921;881;221;1,4327;264;114100
12429;14,18;52,23;23;3827;1993;617;3,0742;696;57900
12430;14,17;52,14;15;1875;890;316;6,5783;316;244800
12431;14,1;52,19;11;1976;1528;512;1,4886;548;89800
12432;14,14;51,88;43;1523;1338;352;3,2031;378;144600
12433;14,59;51,82;15;2081;1617;561;3,4955;531;160900
12434;14,11;52,18;45;3087;1474;567;5,5196;574;227600
12435;14,12;51,83;32;1404;544;201;2,7778;247;72900
12436;14,24;51,85;32;790;1196;201;3,0625;199;142800
12437;14,09;52,2;45;2110;1404;454;2,9803;494;165900
12438;14,35;52,2;15;2642;1032;475;4,1382;520;189800
12439;14,58;51,98;38;1819;2110;499;1,6027;497;97300
12440;14,19;52,22;9;2470;904;427;4,4219;417;209200
12441;14,53;52,08;49;1467;688;260;4,3452;259;260100
12442;14,68;52,12;27;2203;1158;492;2,4342;493;119500
12443;14,5;51,89;44;309;315;80;1,6071;121;112500
12444;14,21;52,08;28;2136;1799;476;1,5427;;95700
12445;14,1;52,14;21;2634;1376;406;4,2589;421;152200
12446;14,54;52,05;8;3567;1133;419;5,3733;543;302600
12447;14,3;52,21;10;2726;1773;459;4,8295;465;319100
12448;14,39;52,01;35;2606;1555;404;4,6864;447;193800
12449;14,27;52,19;12;1736;330;123;3,5294;352;160700
12450;14,3;51,84;10;1664;1369;493;2,9886;508;175000
12451;14,69;52;17;2019;899;347;2,1864;496;101900
12452;14,57;52,02;33;1196;1448;320;2,9375;313;162500
12453;14,43;51,84;44;121;153;30;2,1964;29;150000
12454;14,44;51,85;32;2098;1036;385;5,0258;378;255400
12455;14,31;51,88;12;3539;1987;859;2,1023;869;103700
12456;14,41;51,75;36;2284;1425;405;4,0526;444;104500
12457;14,62;51,65;40;2352;1133;563;3,238;598;287500
12458;14,39;51,73;16;349;120;43;5,359;74;193800
12459;14,3;51,69;20;4288;1800;660;2,723;789;79600
12460;14,14;51,75;43;2506;1230;543;3,4211;531;203900
12461;14,21;51,76;16;5130;3126;1046;1,6784;1172;71900
12462;14,11;51,78;20;3960;1729;978;3,0441;1027;193800
12463;14,46;51,72;17;2786;1228;396;6,4211;396;220700
12464;14,44;51,73;11;5488;1947;641;10,7326;706;500001
12465;14,54;51,72;12;4325;1897;1080;3,3173;1191;247400
12466;14,53;51,67;16;1998;818;299;6,8722;308;326100
12467;14,53;51,68;34;1396;661;261;4,675;245;215400
12468;14,24;51,65;33;1320;1048;303;1,7813;303;94700
12469;14,13;51,59;29;3511;2591;596;3,0219;632;221700
12470;14,45;51,74;34;1398;532;244;3,7102;222;289600
12471;14,11;51,63;45;818;546;152;5,1057;147;170700
12472;14,19;51,72;37;1768;802;290;5,0784;314;295900
12473;14,29;51,73;10;3371;1823;654;3,5333;665;116800
12474;14,28;51,74;17;5018;3069;1299;2,7694;1439;161900
12475;14,52;51,69;23;4776;4797;1187;2,1667;1316;142600
12476;14,57;51,75;37;388;248;84;5,1664;83;326700
12477;14,28;51,71;18;8836;3946;1451;5,6441;1527;313000
12478;14,59;51,77;16;749;1277;224;1,2054;222;60900
12479;14,51;51,74;44;1688;1605;384;3,3785;426;184900
12480;14,6;51,75;17;985;811;223;2,875;233;134500
12481;14,38;51,66;25;3509;2359;899;2,6296;985;150000
12482;14,34;51,68;14;2798;1236;404;4,8667;459;239900
12483;14,39;51,54;28;1491;98;48;1,4205;408;90000
12484;14,64;51,67;14;1555;493;335;1,6033;369;67500
12485;14,63;51,67;42;1392;1471;348;2,63;351;143800
12486;14,65;51,68;34;4453;1805;672;5,6038;682;451300
12487;14,65;51,69;36;1640;693;253;6,6888;239;500001
12488;14,66;51,69;43;2322;1106;433;4,3631;418;284600
12489;14,63;51,68;15;426;133;45;5,136;62;447400
12490;14,59;51,73;42;2670;1548;534;2,2794;518;108900
12491;14,49;51,71;52;1680;493;211;9,042;238;500001
12492;14,59;51,7;44;1729;1240;393;2,3125;414;102800
12493;14,59;51,76;52;2837;1164;551;3,2411;602;250000
12494;14,21;51,69;36;2378;957;362;3,625;476;253100
12495;14,16;51,68;17;1343;511;185;4,625;203;386400
12496;14,12;51,71;16;1972;1377;413;4,4615;402;168300
12497;14,43;51,69;24;3571;1409;543;4,6518;722;277800
12498;14,59;51,75;9;2712;1116;415;4,5536;428;190100
12499;14,51;51,66;17;224;147;71;3,6167;70;280000
12500;14,55;51,62;24;2386;1058;414;2,0644;565;79800
12501;14,5;51,61;52;2657;1014;685;4,038;772;500001
12502;14,4;51,66;34;1347;676;201;3,8828;212;215400
12503;14,47;51,59;42;2267;1083;458;3,2015;478;250000
12504;14,73;51,68;45;1498;1003;305;3,8047;313;156700
12505;14,74;51,68;18;4176;2164;699;4,0365;700;174200
12506;14,48;51,71;30;1764;1406;362;1,449;397;93100
12507;14,22;51,75;27;2512;3033;526;4,25;526;162900
12508;14,53;51,6;42;1180;877;268;2,8125;257;97300
12509;14,58;51,59;26;1727;802;259;3,2083;289;75000
12510;14,58;51,58;15;5468;2221;675;8,3792;676;418300
12511;14,57;51,64;17;2073;573;221;8,2531;313;419200
12512;14,56;51,59;17;2518;3051;1000;1,7199;1196;175000
12513;14,56;51,6;5;3088;1415;641;2,5125;711;184500
12514;14,57;51,59;19;1337;744;225;4,0924;236;244200
12515;14,57;51,65;29;2702;1360;642;3,1127;680;233000
12516;14,57;51,62;32;1492;926;264;3,0139;284;61500
12517;14,56;51,65;28;3269;1595;617;2,2336;647;112700
12518;14,56;51,61;52;1164;575;251;3,125;257;380400
12519;14,57;51,63;32;2698;1953;613;1,2222;640;107200
12520;14,6;51,59;29;3034;1776;702;3,1349;732;230200
12521;14,6;51,6;20;4374;2165;1185;3,6019;1311;463600
12522;14,59;51,59;21;2046;952;353;1,7245;580;92200
12523;14,61;51,59;25;2988;1884;513;4,7007;525;169500
12524;14,39;51,66;18;3674;1590;550;8,176;;308400
12525;14,47;51,58;15;10211;5656;1752;2,575;1995;107900
12526;14,43;51,74;15;1933;965;260;4,6477;280;142700
12527;14,23;51,63;16;1834;994;390;3,7266;391;156500
12528;14,39;51,61;33;2199;1245;394;2,73;403;96900
12529;14,38;51,6;27;1786;939;278;5,1929;287;165000
12530;14,34;51,63;28;5274;3727;961;3,57;991;109800
12531;14,12;51,75;7;10648;6075;1797;6,1047;1818;278200
12532;14,31;51,63;22;5484;1947;1012;4,4375;1227;500001
12533;14,35;51,61;44;1631;1197;355;3,0788;338;100000
12534;14,35;51,6;26;3620;2000;593;4,9962;607;156000
12535;14,16;51,53;21;9565;3162;1831;4,7024;2289;345400
12536;14,65;51,66;37;1337;767;273;1,6522;275;53300
12537;14,64;51,66;4;4323;1479;663;6,0758;775;226800
12538;14,48;51,66;31;3401;1750;602;4,6761;616;143100
12539;14,36;51,63;34;1735;1019;301;4,5625;318;242700
12540;14,6;51,63;25;2474;1947;524;2,5742;513;98400
12541;14,52;51,64;38;3374;1906;640;4,0729;671;212300
12542;14,26;51,57;21;4946;3186;1167;3,3281;1231;237000
12543;14,58;51,62;16;8020;1749;540;4,9716;1432;162500
12544;14,1;51,75;12;2006;1849;396;2,5437;426;99000
12545;14,37;51,53;40;67;50;32;1,7596;17;93800
12546;14,51;51,67;27;4131;2002;815;3,2929;886;157500
12547;14,55;51,75;23;2600;917;374;8,7394;398;500001
12548;14,4;51,73;37;1705;1839;410;2,5833;403;132700
12549;14,53;51,7;52;1735;712;343;3,1711;347;200800
12550;14,56;51,69;40;3058;3953;1223;1,8156;1215;218800
12551;14,22;51,55;39;3375;1388;631;2,6364;659;93800
12552;14,72;51,69;46;2801;1823;611;0,9802;644;129200
